Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Industries,Organization Location,Organization Revenue Range,Number of Funding Rounds,Funding Status
Seed Round - Wesco Financial Corporation,https://www.crunchbase.com/funding_round/wesco-financial-corporation-seed--cc09f046,Wesco Financial Corporation,https://www.crunchbase.com/organization/wesco-financial-corporation,Seed,,,,2018-06-01,Financial Services,"Pasadena, California, United States, North America",,1,M&A
Seed Round - Mendel.ai,https://www.crunchbase.com/funding_round/mendel-health-seed--db0800a5,Mendel.ai,https://www.crunchbase.com/organization/mendel-health,Seed,,,,2018-06-01,"Artificial Intelligence, Clinical Trials, Computer Vision, Genetics, Health Care, Life Science, Machine Learning, Medical","San Jose, California, United States, North America",$1M to $10M,5,Seed
Seed Round - Peanut Robotics,https://www.crunchbase.com/funding_round/peanut-robotics-seed--9f139663,Peanut Robotics,https://www.crunchbase.com/organization/peanut-robotics,Seed,100000,USD,100000,2018-06-01,"Enterprise Applications, Information Technology, Robotics","San Francisco, California, United States, North America",,1,Seed
Pre Seed Round - DropEx,https://www.crunchbase.com/funding_round/dropex-pre-seed--6ece1dbe,DropEx,https://www.crunchbase.com/organization/dropex,Pre-Seed,100000,USD,100000,2018-06-01,"Information Technology, Internet, Software","Berkeley, California, United States, North America",,2,Seed
Seed Round - Mason Finance,https://www.crunchbase.com/funding_round/mason-finance-seed--b58d7a47,Mason Finance,https://www.crunchbase.com/organization/mason-finance,Seed,,,,2018-06-01,"Financial Services, Retirement","San Francisco, California, United States, North America",,2,M&A
Seed Round - Subtle Medical,https://www.crunchbase.com/funding_round/subtle-medical-seed--796e8d7b,Subtle Medical,https://www.crunchbase.com/organization/subtle-medical,Seed,,,,2018-06-01,"Artificial Intelligence, Computer Vision, Enterprise Software, Health Care, Health Diagnostics, Machine Learning, Medical, Medical Device, Pharmaceutical","Menlo Park, California, United States, North America",,2,Seed
Angel Round - Water Pigeon Inc,https://www.crunchbase.com/funding_round/water-pigeon-inc-angel--9246da36,Water Pigeon Inc,https://www.crunchbase.com/organization/water-pigeon-inc,Angel,200000,USD,200000,2018-06-01,"Analytics, Computer, Electronics, Information Technology, iOS, Machine Learning, Telecommunications, Water, Wireless","San Diego, California, United States, North America",Less than $1M,4,Seed
Seed Round - BetterHealth.ai,https://www.crunchbase.com/funding_round/betterhealth-ai-seed--30e48ab4,BetterHealth.ai,https://www.crunchbase.com/organization/betterhealth-ai,Seed,100000,USD,100000,2018-06-01,"Artificial Intelligence, Blockchain, Cloud Data Services, Health Care, Machine Learning, Predictive Analytics, Wellness","San Francisco, California, United States, North America",,1,Seed
Pre Seed Round - Donut,https://www.crunchbase.com/funding_round/donutapp-pre-seed--256f885d,Donut,https://www.crunchbase.com/organization/donutapp,Pre-Seed,100000,USD,100000,2018-06-01,"Blockchain, Consumer, FinTech","Los Angeles, California, United States, North America",,2,Seed
Debt Financing - Healbe,https://www.crunchbase.com/funding_round/healbe-debt-financing--2d92aae1,Healbe,https://www.crunchbase.com/organization/healbe,Debt Financing,300000000,RUB,4822670,2018-06-01,"Electronics, Fitness, Health Care, Wellness","Redwood City, California, United States, North America",$1M to $10M,8,
Seed Round - Sixup,https://www.crunchbase.com/funding_round/sixup-seed--03ad26f2,Sixup,https://www.crunchbase.com/organization/sixup,Seed,,,,2018-06-01,"Big Data, EdTech, FinTech, Impact Investing","San Francisco, California, United States, North America",$1M to $10M,9,Seed
Seed Round - Resolve,https://www.crunchbase.com/funding_round/resolve-2d87-seed--a3fa07d3,Resolve,https://www.crunchbase.com/organization/resolve-2d87,Seed,,,,2018-06-01,"Financial Services, FinTech","Oakland, California, United States, North America",,3,Seed
Seed Round - ARwall,https://www.crunchbase.com/funding_round/arwall-seed--8496066e,ARwall,https://www.crunchbase.com/organization/arwall,Seed,2000000,USD,2000000,2018-06-01,"Augmented Reality, Information Services, Information Technology, Location Based Services","Los Angeles, California, United States, North America",,2,Early Stage Venture
Venture Round - Incapture Technologies,https://www.crunchbase.com/funding_round/incapture-technologies-series-unknown--2bd10122,Incapture Technologies,https://www.crunchbase.com/organization/incapture-technologies,Venture - Series Unknown,1255461,USD,1255461,2018-06-01,"Information Services, Information Technology, Internet of Things, Software","San Francisco, California, United States, North America",$1M to $10M,4,
"Series A - MovoCash, Inc.",https://www.crunchbase.com/funding_round/movocash-inc-series-a--5db2b615,"MovoCash, Inc.",https://www.crunchbase.com/organization/movocash-inc,Series A,6500000,USD,6500000,2018-06-01,"Blockchain, Cryptocurrency, Finance, FinTech, Millennials, Mobile Apps, Mobile Payments, Payments","Palo Alto, California, United States, North America",Less than $1M,4,Early Stage Venture
Seed Round - Empire Biotechnologies,https://www.crunchbase.com/funding_round/empire-biotechnologies-seed--932939b8,Empire Biotechnologies,https://www.crunchbase.com/organization/empire-biotechnologies,Seed,100000,USD,100000,2018-06-01,"Health Care, Medical, Therapeutics","San Francisco, California, United States, North America",Less than $1M,3,Seed
Angel Round - W8X,https://www.crunchbase.com/funding_round/w8x-angel--b780cc4a,W8X,https://www.crunchbase.com/organization/w8x,Angel,,,,2018-06-01,"Fitness, Health Care, Wellness","Venice, California, United States, North America",,5,Seed
Pre Seed Round - HelicitySpace,https://www.crunchbase.com/funding_round/helicity-space-pre-seed--d547361d,HelicitySpace,https://www.crunchbase.com/organization/helicity-space,Pre-Seed,150000,USD,150000,2018-06-01,"CRM, Information Technology, Mining, Solar, Telecommunications","Berkeley, California, United States, North America",,1,Seed
Seed Round - Jumpstart,https://www.crunchbase.com/funding_round/jumpstartrecovery-seed--899386f4,Jumpstart,https://www.crunchbase.com/organization/jumpstartrecovery,Seed,,,,2018-06-01,"Financial Services, Insurance, InsurTech","Oakland, California, United States, North America",Less than $1M,3,Seed
Seed Round - Zebrium,https://www.crunchbase.com/funding_round/zebrium-seed--e93a4f51,Zebrium,https://www.crunchbase.com/organization/zebrium,Seed,3311973,USD,3311973,2018-06-01,"Information Services, Information Technology, Software","Santa Clara, California, United States, North America",$1M to $10M,2,
Seed Round - VeriSmart,https://www.crunchbase.com/funding_round/verismart-seed--884fb4d9,VeriSmart,https://www.crunchbase.com/organization/verismart,Seed,40000,USD,40000,2018-06-01,"Artificial Intelligence, Blockchain, FinTech, Information Technology","California City, California, United States, North America",,8,Seed
Seed Round - ModuleQ,https://www.crunchbase.com/funding_round/moduleq-seed--335955ae,ModuleQ,https://www.crunchbase.com/organization/moduleq,Seed,,,,2018-06-01,"Artificial Intelligence, Enterprise Software, Information Technology","San Francisco, California, United States, North America",$1M to $10M,5,
Seed Round - NSE Concord Manager LLC,https://www.crunchbase.com/funding_round/nse-concord-manager-llc-seed--6ad01b73,NSE Concord Manager LLC,https://www.crunchbase.com/organization/nse-concord-manager-llc,Seed,,,,2018-06-01,Health Care,"Encino, California, United States, North America",,1,Seed
"Seed Round - Hardin Scientific, Inc.",https://www.crunchbase.com/funding_round/hardin-scientific-inc-seed--1fc53118,"Hardin Scientific, Inc.",https://www.crunchbase.com/organization/hardin-scientific-inc,Seed,1200000,USD,1200000,2018-06-01,"Biotechnology, Health Care","Wildomar, California, United States, North America",Less than $1M,1,Seed
Series C - Gritstone Oncology,https://www.crunchbase.com/funding_round/gritstone-oncology-series-c--0be6f040,Gritstone Oncology,https://www.crunchbase.com/organization/gritstone-oncology,Series C,21000000,USD,21000000,2018-06-01,"Biotechnology, Finance, Health Care, Natural Resources, Therapeutics","Emeryville, California, United States, North America",Less than $1M,3,IPO
Venture Round - ZAAZ,https://www.crunchbase.com/funding_round/zaaz-series-unknown--022c43d1,ZAAZ,https://www.crunchbase.com/organization/zaaz,Venture - Series Unknown,,,,2018-06-01,"Fitness, Health Care, Wellness","San Mateo, California, United States, North America",$10M to $50M,1,
Seed Round - Resonance Software,https://www.crunchbase.com/funding_round/resonance-software-seed--68da319e,Resonance Software,https://www.crunchbase.com/organization/resonance-software,Seed,100000,USD,100000,2018-06-01,"Enterprise Software, Information Technology, Software","Palo Alto, California, United States, North America",,2,Seed
Seed Round - Codela,https://www.crunchbase.com/funding_round/codela-seed--ed602953,Codela,https://www.crunchbase.com/organization/codela,Seed,40000,USD,40000,2018-06-01,"Human Resources, Information Technology, Small and Medium Businesses, Software","Palo Alto, California, United States, North America",,2,Seed
Seed Round - Fortmatic,https://www.crunchbase.com/funding_round/fortmatic-inc-seed--c68fe3cf,Fortmatic,https://www.crunchbase.com/organization/fortmatic-inc,Seed,,,,2018-06-01,"Apps, Blockchain, Developer Tools, Ethereum, Information Technology, Mobile Apps","San Francisco, California, United States, North America",,1,Seed
Seed Round - Process Street,https://www.crunchbase.com/funding_round/process-street-seed--01a1ecdd,Process Street,https://www.crunchbase.com/organization/process-street,Seed,,,,2018-06-01,"Information Technology, Productivity Tools, Project Management, SaaS, Software","San Francisco, California, United States, North America",$1M to $10M,4,Early Stage Venture
Debt Financing - Online Check Writer,https://www.crunchbase.com/funding_round/online-check-writer-debt-financing--53e5f5fd,Online Check Writer,https://www.crunchbase.com/organization/online-check-writer,Debt Financing,25000,USD,25000,2018-06-04,"FinTech, Payments, SaaS, Software","San Jose, California, United States, North America",Less than $1M,5,Seed
"Pre Seed Round - LearningPal, Inc.",https://www.crunchbase.com/funding_round/learningpal-inc-pre-seed--b3f28ef6,"LearningPal, Inc.",https://www.crunchbase.com/organization/learningpal-inc,Pre-Seed,510000,USD,510000,2018-06-04,"Artificial Intelligence, Enterprise Applications, Enterprise Software, Image Recognition, Information Technology, Machine Learning, SaaS, Software","Sunnyvale, California, United States, North America",,1,Seed
Series B - Mode.net,https://www.crunchbase.com/funding_round/mode-series-b--5754313c,Mode.net,https://www.crunchbase.com/organization/mode,Series B,16000000,USD,16000000,2018-06-04,"Cloud Infrastructure, Computer, Enterprise Software, Information Technology, Real Time, Software, Telecommunications","San Francisco, California, United States, North America",Less than $1M,3,Early Stage Venture
Series B - InstaVR,https://www.crunchbase.com/funding_round/candlify-technologies-series-b--63a57896,InstaVR,https://www.crunchbase.com/organization/candlify-technologies,Series B,5000000,USD,5000000,2018-06-04,"Information Technology, Virtual Reality, Wearables","San Francisco, California, United States, North America",$1M to $10M,2,Early Stage Venture
Corporate Round - Solarflare Communications,https://www.crunchbase.com/funding_round/solarflare-corporate-round--cbe68e6c,Solarflare Communications,https://www.crunchbase.com/organization/solarflare,Corporate Round,,,,2018-06-04,"Big Data, Enterprise Software, Information Technology, Network Security, Software","Irvine, California, United States, North America",$10M to $50M,22,M&A
Seed Round - Pareto Life Sciences,https://www.crunchbase.com/funding_round/pareto-life-sciences-seed--dc3f98ef,Pareto Life Sciences,https://www.crunchbase.com/organization/pareto-life-sciences,Seed,,,,2018-06-05,"Biotechnology, Health Care","San Francisco, California, United States, North America",,1,Seed
Seed Round - SensorTransport,https://www.crunchbase.com/funding_round/sensortransport-seed--51815f0b,SensorTransport,https://www.crunchbase.com/organization/sensortransport,Seed,,,,2018-06-05,"Apps, Information Technology, Logistics, Mobile Apps, Software, Transportation","Elk Grove, California, United States, North America",Less than $1M,3,Seed
Series D - Marqeta,https://www.crunchbase.com/funding_round/marqeta-series-d--17f2feb2,Marqeta,https://www.crunchbase.com/organization/marqeta,Series D,45000000,USD,45000000,2018-06-05,"FinTech, Payments, Transaction Processing","Oakland, California, United States, North America",$10M to $50M,7,Late Stage Venture
Venture Round - Karma Nation,https://www.crunchbase.com/funding_round/karma-nation-series-unknown--587de1a6,Karma Nation,https://www.crunchbase.com/organization/karma-nation,Venture - Series Unknown,1200000,USD,1200000,2018-06-05,Information Technology,"San Diego, California, United States, North America",,2,
Series E - BlueVine,https://www.crunchbase.com/funding_round/bluevine-series-e--ee03b986,BlueVine,https://www.crunchbase.com/organization/bluevine,Series E,60000000,USD,60000000,2018-06-05,"Finance, Financial Services, FinTech, Small and Medium Businesses","Redwood City, California, United States, North America",$50M to $100M,13,Late Stage Venture
Pre Seed Round - PopBase,https://www.crunchbase.com/funding_round/binary-bubbles-inc-pre-seed--241e7fc2,PopBase,https://www.crunchbase.com/organization/binary-bubbles-inc,Pre-Seed,720000,USD,720000,2018-06-05,"Gaming, Health Care, Personal Health, Software","Burbank, California, United States, North America",,2,Seed
