Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Industries,Organization Location,Organization Revenue Range,Number of Funding Rounds,Funding Status
Seed Round - Dreamship,https://www.crunchbase.com/funding_round/dreamship-seed--458e3c64,Dreamship,https://www.crunchbase.com/organization/dreamship,Seed,,,,2018-09-18,"Consulting, E-Commerce","San Francisco, California, United States, North America",,1,Seed
Seed Round - EvoShare,https://www.crunchbase.com/funding_round/evoshare-seed--2e4fa754,EvoShare,https://www.crunchbase.com/organization/evoshare,Seed,,,,2018-04-15,"E-Commerce, Financial Services, FinTech, Impact Investing, Internet, Payments","Berkeley, California, United States, North America",Less than $1M,4,Seed
Venture Round - GUIDEBOAT,https://www.crunchbase.com/funding_round/guideboat-series-unknown--c2757c50,GUIDEBOAT,https://www.crunchbase.com/organization/guideboat,Venture - Series Unknown,2000000,USD,2000000,2018-04-27,"E-Commerce, Lifestyle, Men's","Mill Valley, California, United States, North America",Less than $1M,4,
Venture Round - Inbenta,https://www.crunchbase.com/funding_round/inbenta-semantic-search-series-unknown--fb836e7b,Inbenta,https://www.crunchbase.com/organization/inbenta-semantic-search,Venture - Series Unknown,2200000,USD,2200000,2017-06-29,"Artificial Intelligence, Customer Service, E-Commerce, Semantic Search, Travel, Virtual Assistant","Foster City, California, United States, North America",$10M to $50M,4,Early Stage Venture
Series A - Faire,https://www.crunchbase.com/funding_round/indigo-fair-series-a--46df0f0e,Faire,https://www.crunchbase.com/organization/indigo-fair,Series A,12000000,USD,12000000,2018-02-22,"E-Commerce, Marketplace, Retail, Retail Technology, Wholesale","San Francisco, California, United States, North America",$10M to $50M,6,Late Stage Venture
Seed Round - NEGOS,https://www.crunchbase.com/funding_round/negos-seed--a12dc375,NEGOS,https://www.crunchbase.com/organization/negos,Seed,1500000,USD,1500000,2017-09-01,"Digital Marketing, E-Commerce, Internet, SaaS","Palo Alto, California, United States, North America",,3,Early Stage Venture
Seed Round - Verishop,https://www.crunchbase.com/funding_round/verishop-seed--98cb2cf8,Verishop,https://www.crunchbase.com/organization/verishop,Seed,,,,2018-10-01,"Consumer Goods, E-Commerce, Internet, Lifestyle","Santa Monica, California, United States, North America",$1B to $10B,4,
Seed Round - Acre,https://www.crunchbase.com/funding_round/cred-0cf0-seed--12afd3d4,Acre,https://www.crunchbase.com/organization/cred-0cf0,Seed,1060000,USD,1060000,2018-05-23,"E-Commerce, Finance","Santa Monica, California, United States, North America",,2,Seed
Series A - MTailor,https://www.crunchbase.com/funding_round/mtailor-series-a--dcb2c5e6,MTailor,https://www.crunchbase.com/organization/mtailor,Series A,5200000,USD,5200000,2018-06-28,"E-Commerce, Fashion","San Francisco, California, United States, North America",Less than $1M,3,Early Stage Venture
Initial Coin Offering - Mavatar,https://www.crunchbase.com/funding_round/mavatar-initial-coin-offering--efa1dce8,Mavatar,https://www.crunchbase.com/organization/mavatar,Initial Coin Offering,1600000,USD,1600000,2017-12-22,"Affiliate Marketing, Big Data, Blockchain, E-Commerce, PaaS, Retail Technology","Menlo Park, California, United States, North America",Less than $1M,3,
Seed Round - Beauty Park,https://www.crunchbase.com/funding_round/beauty-park-seed--4f0d0a08,Beauty Park,https://www.crunchbase.com/organization/beauty-park,Seed,226900,USD,226900,2018-05-15,"Angel Investment, Big Data, Blockchain, Blogging Platforms, Brand Marketing, Communities, Cosmetics, Crowdfunding, E-Commerce, E-Commerce Platforms, Mobile Advertising, Personal Health, Social Entrepreneurship, Venture Capital, Web Development","West Hollywood, California, United States, North America",,1,Seed
Venture Round - Shoes of Prey,https://www.crunchbase.com/funding_round/shoes-of-prey-series-unknown--f0f1c2db,Shoes of Prey,https://www.crunchbase.com/organization/shoes-of-prey,Venture - Series Unknown,,,,2018-05-21,"E-Commerce, Fashion, Shoes, Women's","Santa Monica, California, United States, North America",$1M to $10M,6,
Convertible Note - Carbon38,https://www.crunchbase.com/funding_round/carbon38-convertible-note--fd8fb8ff,Carbon38,https://www.crunchbase.com/organization/carbon38,Convertible Note,10000000,USD,10000000,2019-02-10,"E-Commerce, Fashion, Retail","Culver City, California, United States, North America",$1M to $10M,7,Early Stage Venture
Angel Round - MassGenie,https://www.crunchbase.com/funding_round/massgenie-angel--18ae8429,MassGenie,https://www.crunchbase.com/organization/massgenie,Angel,1500000,USD,1500000,2018-11-21,"Artificial Intelligence, Communities, Crowdsourcing, E-Commerce, Group Buying, Machine Learning, Marketplace, SaaS, Social Shopping","Irvine, California, United States, North America",$1M to $10M,4,
Seed Round - ToneDen,https://www.crunchbase.com/funding_round/toneden-seed--f0bbc5d7,ToneDen,https://www.crunchbase.com/organization/toneden,Seed,,,,2017-07-01,"Advertising, Big Data, E-Commerce, Marketing Automation, Media and Entertainment, Social Media Marketing","Los Angeles, California, United States, North America",Less than $1M,2,Seed
Venture Round - Merchbar,https://www.crunchbase.com/funding_round/merchbar-series-unknown--1603c1e9,Merchbar,https://www.crunchbase.com/organization/merchbar,Venture - Series Unknown,4626735,USD,4626735,2017-12-13,"E-Commerce, Gift Card, Music","San Francisco, California, United States, North America",Less than $1M,3,
Series B - Allbirds,https://www.crunchbase.com/funding_round/allbirds-series-b--2fc15dbc,Allbirds,https://www.crunchbase.com/organization/allbirds,Series B,17500000,USD,17500000,2017-09-05,"E-Commerce, Fashion, Manufacturing, Shoes, Shopping","San Francisco, California, United States, North America",$50M to $100M,5,Late Stage Venture
Venture Round - Snapwire,https://www.crunchbase.com/funding_round/snapwire-series-unknown--6ad3576d,Snapwire,https://www.crunchbase.com/organization/snapwire,Venture - Series Unknown,,,,2018-02-01,"Advertising, Content Creators, Content Marketing, E-Commerce, Image Recognition, Photography, Video, Visual Search","Santa Barbara, California, United States, North America",Less than $1M,6,
Seed Round - B.M.H Social,https://www.crunchbase.com/funding_round/chroma-labs-seed--c1c3084a,B.M.H Social,https://www.crunchbase.com/organization/chroma-labs,Seed,,,,2019-01-20,"Apps, E-Commerce, Education, Financial Services, Information Technology, Internet, Social Media Advertising, Social Media Management, Social Media Marketing, Software","San Mateo, California, United States, North America",,1,M&A
Series C - Cuyana,https://www.crunchbase.com/funding_round/cuyana-series-c--7de01dd5,Cuyana,https://www.crunchbase.com/organization/cuyana,Series C,30000000,USD,30000000,2019-02-05,"E-Commerce, Fashion, Women's","San Francisco, California, United States, North America",$1M to $10M,2,Late Stage Venture
Seed Round - RANDIAN,https://www.crunchbase.com/funding_round/randian-llc-seed--677623b8,RANDIAN,https://www.crunchbase.com/organization/randian-llc,Seed,150000,USD,150000,2018-06-01,"Advertising, Digital Media, E-Commerce, Internet, Marketing, Media and Entertainment, News, Social Media Management, Social News, Video","Santa Monica, California, United States, North America",Less than $1M,3,Seed
Corporate Round - JUUL,https://www.crunchbase.com/funding_round/juul-corporate-round--a7479491,JUUL,https://www.crunchbase.com/organization/juul,Corporate Round,12800000000,USD,12800000000,2018-12-21,"B2C, Consumer Electronics, Consumer Goods, E-Commerce, Leisure, Lifestyle","San Francisco, California, United States, North America",$1B to $10B,9,
"Pre Seed Round - COMUNITYmade, INC.",https://www.crunchbase.com/funding_round/comunitymade-inc-pre-seed--9216d2e9,"COMUNITYmade, INC.",https://www.crunchbase.com/organization/comunitymade-inc,Pre-Seed,120000,USD,120000,2019-03-13,"E-Commerce, Manufacturing","Los Angeles, California, United States, North America",,1,Seed
Seed Round - Creative Action Network,https://www.crunchbase.com/funding_round/the-creative-action-network-seed--246e2c82,Creative Action Network,https://www.crunchbase.com/organization/the-creative-action-network,Seed,486551,USD,486551,2018-07-12,"Advertising, Art, Communities, E-Commerce, Internet, Marketing, Music","San Francisco, California, United States, North America",$1M to $10M,1,Seed
Series C - Chewse,https://www.crunchbase.com/funding_round/chewse-series-c--88382d6f,Chewse,https://www.crunchbase.com/organization/chewse,Series C,19000000,USD,19000000,2018-12-03,"E-Commerce, Hospitality, Personalization, Restaurants","San Francisco, California, United States, North America",$10M to $50M,8,Late Stage Venture
Seed Round - Carts Guru,https://www.crunchbase.com/funding_round/carts-guru-seed--3ce7284b,Carts Guru,https://www.crunchbase.com/organization/carts-guru,Seed,700000,USD,700000,2018-06-01,"Ad Retargeting, E-Commerce, Marketing, Marketing Automation, Retail","San Francisco, California, United States, North America",$10M to $50M,4,Seed
Series A - Birdies,https://www.crunchbase.com/funding_round/birdies-series-a--dcebe976,Birdies,https://www.crunchbase.com/organization/birdies,Series A,8000000,USD,8000000,2019-01-17,"E-Commerce, Lifestyle, Retail, Shoes","San Francisco, California, United States, North America",Less than $1M,2,Early Stage Venture
Seed Round - Eatgeek,https://www.crunchbase.com/funding_round/eatgeek-seed--b040201d,Eatgeek,https://www.crunchbase.com/organization/eatgeek,Seed,,,,2018-10-17,"Apps, E-Commerce, Internet","San Francisco, California, United States, North America",,4,Seed
Series A - ConversionPoint Technologies Inc.,https://www.crunchbase.com/funding_round/conversionpoint-technologies-series-a--a0471835,ConversionPoint Technologies Inc.,https://www.crunchbase.com/organization/conversionpoint-technologies,Series A,10000000,USD,10000000,2018-07-01,"Content Delivery Network, Digital Marketing, Digital Media, E-Commerce, Internet, Software","Newport Beach, California, United States, North America",$10M to $50M,3,Early Stage Venture
Series C - Plastiq,https://www.crunchbase.com/funding_round/plastiq-series-c--38555afc,Plastiq,https://www.crunchbase.com/organization/plastiq,Series C,27000000,USD,27000000,2018-11-19,"Credit Cards, E-Commerce, Financial Services, FinTech, Payments","San Francisco, California, United States, North America",$50M to $100M,8,Late Stage Venture
Convertible Note - Cappasity,https://www.crunchbase.com/funding_round/cappasity-inc-convertible-note--8531a43a,Cappasity,https://www.crunchbase.com/organization/cappasity-inc,Convertible Note,800000,USD,800000,2017-08-12,"3D Technology, Augmented Reality, B2B, E-Commerce, E-Commerce Platforms, Machine Learning, Shopping, Virtual Reality","Santa Clara, California, United States, North America",$1M to $10M,6,Seed
Series B - Eaze,https://www.crunchbase.com/funding_round/eaze-2-series-b--0f41fd49,Eaze,https://www.crunchbase.com/organization/eaze-2,Series B,27000000,USD,27000000,2017-09-14,"Cannabis, Consumer, E-Commerce, Health Care, Marketplace","San Francisco, California, United States, North America",$10M to $50M,9,Late Stage Venture
Private Equity Round - RedAwning,https://www.crunchbase.com/funding_round/redawning-private-equity--1b9fcc6f,RedAwning,https://www.crunchbase.com/organization/redawning,Private Equity,40000000,USD,40000000,2017-08-08,"E-Commerce, Leisure, Tourism, Travel","Emeryville, California, United States, North America",$1M to $10M,1,Private Equity
Seed Round - Borrow,https://www.crunchbase.com/funding_round/prazo-seed--cd89d0de,Borrow,https://www.crunchbase.com/organization/prazo,Seed,,,,2018-11-10,"Automotive, E-Commerce, Electric Vehicle, Internet of Things, Lifestyle, Subscription Service, Transportation","West Hollywood, California, United States, North America",,5,Seed
Series B - Rothy's,https://www.crunchbase.com/funding_round/rothy-s-series-b--17620fb5,Rothy's,https://www.crunchbase.com/organization/rothy-s,Series B,35000000,USD,35000000,2018-12-18,"E-Commerce, Fashion, Shoes","San Francisco, California, United States, North America",$100M to $500M,4,Early Stage Venture
Series A - Hutch Interiors,https://www.crunchbase.com/funding_round/homee-series-a--952ebda6,Hutch Interiors,https://www.crunchbase.com/organization/homee,Series A,10000000,USD,10000000,2017-07-12,"Apps, E-Commerce, Furniture, Home Decor, Lifestyle, Messaging, Mobile","West Hollywood, California, United States, North America",Less than $1M,3,Early Stage Venture
Series A - Carbon38,https://www.crunchbase.com/funding_round/carbon38-series-a--aec4e052,Carbon38,https://www.crunchbase.com/organization/carbon38,Series A,17100000,USD,17100000,2018-01-23,"E-Commerce, Fashion, Retail","Culver City, California, United States, North America",$1M to $10M,7,Early Stage Venture
Grant - Wheel the World,https://www.crunchbase.com/funding_round/wheel-the-world-grant--ae8ade6e,Wheel the World,https://www.crunchbase.com/organization/wheel-the-world,Grant,50000,USD,50000,2019-04-09,"Adventure Travel, E-Commerce, Tourism, Travel","Berkeley, California, United States, North America",,7,Seed
Venture Round - Down to Shop,https://www.crunchbase.com/funding_round/thingy-thing-series-unknown--a82fe995,Down to Shop,https://www.crunchbase.com/organization/thingy-thing,Venture - Series Unknown,,,,2018-11-16,"Apps, E-Commerce, iOS, Software","Los Angeles, California, United States, North America",,1,
"Debt Financing - Zebit, Inc.",https://www.crunchbase.com/funding_round/zebit-inc-debt-financing--c92acae1,"Zebit, Inc.",https://www.crunchbase.com/organization/zebit-inc,Debt Financing,75000000,USD,75000000,2018-10-12,"E-Commerce, Internet, Payments","San Diego, California, United States, North America",$100M to $500M,3,Early Stage Venture
Debt Financing - CarPortal,https://www.crunchbase.com/funding_round/carportal-debt-financing--7f0dfa19,CarPortal,https://www.crunchbase.com/organization/carportal,Debt Financing,900000,USD,900000,2018-01-31,"Automotive, E-Commerce","Stockton, California, United States, North America",,3,Seed
Venture Round - Gametime,https://www.crunchbase.com/funding_round/gametime-series-unknown--f72f7c0a,Gametime,https://www.crunchbase.com/organization/gametime,Venture - Series Unknown,8199983,USD,8199983,2017-09-13,"Android, Apps, E-Commerce, iOS, Media and Entertainment, Mobile, Mobile Apps, Photography, Sports","San Francisco, California, United States, North America",$100M to $500M,6,
Private Equity Round - SlideBelts,https://www.crunchbase.com/funding_round/slidebelts-private-equity--9f076631,SlideBelts,https://www.crunchbase.com/organization/slidebelts,Private Equity,,,,2018-05-30,"E-Commerce, Fashion, Lifestyle, Retail","El Dorado Hills, California, United States, North America",$1M to $10M,4,Private Equity
Venture Round - PriceSpider,https://www.crunchbase.com/funding_round/pricespider-series-unknown--133d445d,PriceSpider,https://www.crunchbase.com/organization/pricespider,Venture - Series Unknown,,,,2018-10-09,"Analytics, E-Commerce, Internet, Marketing, Software","Irvine, California, United States, North America",$10M to $50M,1,
